RSU1,IKZF3,CHEK1,EHF,CCNK,MANEA,MAD2L1,AZI2,PLXDC2,DCTN4,EML4,CCND2,EEA1,HS2ST1,SLC26A2,LYRM2,IFRD1,Sample_id,Response
9.669390328,5.986963396,6.852984427,9.993467546,9.145763271,7.29433149,9.007193611,8.031287544,8.545333697,10.01474337,9.509814707,10.68319936,9.725240359,9.00764771,8.8854379,7.682729728,8.971134965,GSM710833,Non_response
4.2591750086697,4.13747001826786,3.45379572015885,9.026828690201,6.45588244162868,1.79586909810915,3.18654876852696,5.90573460226886,6.36973267136272,5.80688324443003,5.85004676141179,7.45198736100093,3.25654034930337,2.09156118596115,4.90837697243527,6.56366103623183,5.7996558006769,GSM1233118,Non_response
6.811233806,3.453387607,4.649268451,3.757320036,4.442438574,3.351303508,6.069835272,3.908130551,4.081667918,5.152343017,5.338654271,6.594495327,3.948885843,5.907530548,4.284486574,5.434322478,5.752868755,GSM505457,Non_response
11.35522,7.858737,9.962612,11.1752,9.727476,7.846528,10.64335,8.43025186168008,9.103068,10.20726,10.35985,10.91968,9.45262,10.48416,9.027682,9.751994,7.141368,GSM139539,Non_response
6.051840555,3.674148343,4.612578979,7.576103241,4.685281203,3.47140159,5.744530058,3.755324356,4.511758135,4.910448207,5.566628136,6.556686996,3.634919494,5.982528603,4.585110397,5.13509941,4.784530821,GSM590892,Non_response
11.2363338142739,7.30951747284943,9.41767588487521,11.8256610423268,9.42374074074054,8.18760908126657,10.7673872066059,8.61120659248954,8.55313192962661,10.673901898304,9.24586746779698,10.8476522329175,8.81285784351591,10.1436571350879,7.73233192467634,8.92430641846573,6.42735257467395,GSM158257,Response
12.4069805910911,7.29084290965602,9.73606928808227,11.5301515679194,9.88110469778961,7.82317796164702,11.0814443881462,9.5815855997421,9.94711558771017,10.9554684775932,9.30983073717131,11.325933329142,10.0206041976177,10.5067982546049,10.4693223164144,10.2950213029211,8.15375890154798,GSM158192,Non_response
8.537808886,3.918375455,4.47825698,5.436542492,5.339073503,3.334610189,4.732654697,4.118911789,4.73949995,5.350887531,7.04997441,7.64232739,4.031555777,5.845404361,6.110756453,4.783570681,6.491145022,GSM505566,Response
9.36360595938048,6.96578211898361,7.46938605321207,12.2019488952783,9.2366128888003,6.72905292890775,10.0796425417079,7.59025438425585,6.03250309384158,9.838884576734,9.49792031269268,10.3578505072809,10.2482241618992,9.03380643822882,9.26606653028649,8.69781780892782,8.77117703047005,GSM1519432,Non_response
10.7648003945295,8.11246731794279,8.72111108613535,9.42808126308105,9.11006291646082,7.43883152993056,10.7004881706676,9.27588673092002,9.13188662081343,11.3649623659739,8.97646016409758,11.3257832059124,9.34488117042695,9.27309634730655,9.01355740200015,9.51163640202235,6.6763644805467,GSM158221,Non_response
10.78189,6.461825,9.115805,10.29208,9.86063,6.535805,11.36894,9.352423830856,8.884219,11.54736,9.280952,10.41435,9.96295,9.710869,9.996702,8.822411,7.508864,GSM139555,Non_response
5.68292143604361,4.67870452319753,3.83799755400294,8.86077400322559,6.42366596342062,2.81558436297007,3.4583606421268,4.78447105978587,6.73310252147421,4.27416480047105,6.47905167078026,5.86301617059349,3.15608458491761,2.18848906353466,5.3052778072673,6.7547593116997,3.86017460770575,GSM1233049,Response
