CHEK1,IKZF3,ASPM,CAMK1D,FNDC3B,EHF,RSU1,EML4,GTF2A1,CCND2,RNF19A,CDT1,MAD2L1,UBE2S,EEA1,CRIPT,KLHL7,RAB28,CCNK,LUM,PLXDC2,CDK6,ACADSB,DTWD1,Sample_id,Response
-0.5937048657099256,-1.1052310389991642,-0.6269302451016404,-1.1842751349029115,-0.5294422739697754,-1.2577812588519954,0.2588051237449827,-0.807163485800676,-1.2166275786664364,-0.919958614774316,-1.0243839055093122,-0.6364296164157823,-0.4619964777288633,0.5220061519326143,-1.1546649014977401,-0.8211319641043148,0.14739355104581794,-1.2310411251638198,-1.1595944038147858,-0.8005570891795397,-1.0891209567859097,-0.8837452615710449,-1.0366683428367118,-1.1984235607990448,GSM505583,Response
0.44262317327159717,0.9977938657663667,-0.5404758602937855,0.5612625681340399,0.4598527940061808,0.4887163050419309,-2.150808158869865,1.1348068728764718,-0.1449556102030087,-1.0348216925796159,-0.18947359138032907,0.8844361327595073,-0.6564056061130117,-1.2891413330656352,0.2955243975667733,0.6881715522011764,0.7003883717774496,0.2789181871004319,0.5967194997908308,-1.6917083689082102,-0.14064414941549475,0.49866441564102726,1.1310014563033957,0.9017523858850762,GSM1525236--7,Response
1.4179321001284124,1.4310431188256278,1.061833539474154,0.8617374628766497,0.7890325322890765,0.8526246407346739,1.3502431555824992,0.3938586443167148,1.1166562878161346,1.327810391278671,1.1214871017796764,1.729077513077721,1.4536437333816414,0.7946349097063827,0.9519735504728155,1.5934776547342064,0.9460447440313388,1.4770175181354355,0.9774598416257675,0.4827036937751865,0.4190480244288466,0.6107054134937232,2.231406633351346,1.3266206484262548,GSM139543,Response
-0.990501777383776,-0.6589048849159317,-1.2362637369601088,-1.0418765236010388,-1.4709462459608433,-1.5953207892778747,-0.8089097855249291,-0.45517728111698164,-1.151378759492311,0.9414053302342279,-1.0163569100807006,-0.9354521776197804,-0.7663075251152577,-0.24976549039938853,-1.0471869045136009,-1.0670843246320572,-0.8567095312862961,-1.2248693884399302,-1.086703433901272,-1.6730520101143933,-1.2608373728893953,-0.7813618453394029,-0.877398806793163,-1.1295307855624144,GSM505435,Response
-0.860986128299541,-0.9281841529421119,-0.7681866060370176,-0.7506743765531809,-1.5769848542519234,-1.458831966462482,-0.6190694038978676,-0.8175857150910177,-1.154729233378417,-1.5286462962171576,-0.7338011322216258,-0.6296515580093366,-0.33294404119717097,-0.605805053760501,-1.0167362027413407,-1.2138614955522398,-0.6181087107213028,-1.1035168772949377,-0.9518394183879952,-0.9003820609119574,-0.8789569508498262,-0.6669680804997971,-0.8313791982166301,-1.2809494991331418,GSM549300,Non_response
1.6271723154887188,0.6549778381855422,0.7601519247960037,1.4999630425201982,1.453272681010255,1.0089301098936525,1.6689713366118482,0.8362141702214806,1.3824481445786316,0.7955693743435834,1.5709174850952974,1.8287016786234156,1.4371655389142537,1.025754974918342,0.8881385299839778,1.2414760411012005,1.530746049568652,1.315413179570369,1.239162125669904,1.2020231499733347,0.8014011843707156,0.7020028472309138,0.38982912599220304,1.0608519043784737,GSM139627,Non_response
0.40350371456464373,0.6697504569799462,-0.5500399408076352,0.49923075218259627,-0.09826465856895145,0.7835015898364006,-2.020467189969643,1.1812034566202507,-0.2720340542345134,0.35858048426446926,0.1610968808607233,0.8333400759842832,-0.7557692585764688,-1.2708576861812158,-0.19129585098030502,0.43758813429909593,0.31199783266161313,0.39054941269094934,1.0030190513018844,-1.757993172394931,0.08254790361078623,1.2605916260115688,0.7352082476565305,0.9838935516287863,GSM1525237--8,Response
0.6553823946604341,1.052802477047025,-0.07811336155304192,0.3205740631370992,0.3973442424414977,-0.48383747418890927,-0.18596143270904641,-0.24306797122075863,1.330494732714505,-0.762924181896614,0.734274976945883,0.5807895674003065,0.2411269939747298,1.092368663071212,0.5520324792106394,0.2627003048634991,0.3394980922557912,0.08990826906011652,-0.0068663816380467235,-1.000411955225291,0.7726400783627427,-0.3773770477462466,0.8838034735887077,0.6645297419792848,GSM2804894,Response
-1.0166509159962938,-0.9870959307743299,-1.3349735377662384,-1.210061837012182,-1.4761982906207807,-1.9004770005117346,-1.1768050806923427,-1.140520535461125,-1.010443565571396,-1.317839124504551,-1.4417717891983224,-0.9636930794082201,-1.1466827089538991,-0.9208054101467161,-1.0911863256995626,-1.1853607364211887,-1.0918811057003666,-1.0478088111383723,-1.1446333273666447,-1.2898234628978362,-1.363414531009463,-0.8008667135877947,-0.347076597657542,-1.304511344682282,GSM508051,Non_response
-0.8020649056708644,-1.1210239979124264,-1.0622987698378445,-1.0066258960668222,-1.2009883173516813,-1.2248465229988261,-0.9669957141201406,-1.006991012057035,-1.141556299587556,-0.7591177231973658,-1.3449061137451128,-0.7843968215963867,-0.9689498953712661,0.1326654187262876,-1.0872146474549989,-1.1243543925470703,-0.8807887248651588,-1.103877016938709,-1.212422881222185,-0.6687629935951228,-1.4231577473233197,-0.836138330610363,-0.9038581838378253,-1.0731454230669053,GSM508136,Non_response
