CHEK1,IKZF3,ASPM,CAMK1D,FNDC3B,EHF,RSU1,EML4,GTF2A1,CCND2,RNF19A,CDT1,MAD2L1,UBE2S,EEA1,CRIPT,KLHL7,RAB28,CCNK,LUM,PLXDC2,CDK6,ACADSB,DTWD1,Sample_id,Response
1.5108521061952414,1.3929417297351963,1.1005293010246389,1.4272258143359127,1.1278385249078315,0.32014299860301204,1.8063827662600545,0.7066021632893287,1.0767111749877702,1.3202274353866406,1.2999931036465673,1.954839614851377,1.3446746834974554,0.8374841177238328,1.0134737945883703,1.3809968390351568,1.6721398942818155,1.215704130796528,0.8069873485709895,0.739589530654099,0.4868026422822466,0.7545791409893166,1.2315577846154317,0.9555981262006478,GSM158252,Response
-0.3352359986707967,-1.2450238015743302,-1.1284319851057472,-0.7576019112016099,-0.5011963639799962,-1.7546620114660374,-0.5574046866779603,-1.4840942658927236,-1.102997854099802,-1.6867739983924197,-0.9619663997013167,-0.7967224818277914,-0.8198133624111719,0.07165295871248442,-1.1850618016725978,-0.9741256449913049,-0.989471545075843,-1.0030810890450037,-1.1589981415500985,-0.5961365996482961,-1.5010904010000856,-0.9561156059293621,-0.10914494556138843,-0.9326452717753706,GSM508120,Non_response
0.5766871126685511,0.7959350407712755,0.08178435368291764,0.9699670637615396,0.13181679932271914,-0.7252785328112852,-0.5463478914171087,-0.28319497964360474,0.8426522070891272,0.05055829408408614,0.4540321378775112,0.42000585135888746,0.2349931801246361,1.1640845173621388,0.515926384853317,0.01019559895360259,0.23771798520028162,0.14320438604817934,0.30771886076523425,-0.9504316306550158,0.46368818723132044,-0.3800365770959294,0.8176979957867643,0.6647563455115743,GSM2804900,Response
0.23553201552659783,-0.3974716769472534,-0.19368829231774262,-0.34520177110176975,-0.8821402572658116,-0.006965284031660278,0.39317349030794113,-0.5054140321643331,0.007090540725398599,-1.4836623344756938,-0.4206218730200641,-0.2674517313517702,0.34024807956130704,-0.5362226338309842,0.09276837646018925,-0.060358749008030996,-0.722945982702392,-0.7295257982133224,-0.09814886038867295,-0.5616382518600683,-0.5457725363129744,-0.3619607063930498,-0.25167723223838523,-0.021177681284420918,GSM2193370--22,Response
-0.9588972767277584,-1.2962806408269,-0.7911446774338622,-1.141857092202781,-1.5361010212950987,-1.775226170235397,-0.7964984581955127,-1.0841526531119912,-0.8991172717470821,-1.521566558897032,-0.23653131067215125,-0.6791880076100891,-0.4223037882665978,1.8105400051830283,-0.9972129097323277,-1.0958154555541728,-0.8858657819597812,-0.8667066759110221,-1.055632533494707,-1.3910635546847132,-1.453783080888003,-1.3280430679575426,-0.4243199521758064,-0.9288960090302204,GSM505471,Non_response
-0.9955781775715782,-1.025641131578759,-1.2006653037080364,-0.5925138003666821,-1.026536260110604,-0.3415767363160096,-0.8494139452804215,-1.0434182539484986,-0.5221888685598107,-0.6466149218915626,-1.0143643908695301,-0.5118075980384041,-1.1364374741222267,-2.4656669496814674,-0.9246264988352869,-0.6733770168075804,-1.1478643459570173,-0.396705541378268,-0.5580039252966813,0.16648686876318583,-0.11392938006056523,-0.9628614079586164,-1.8281184852454464,-0.42278457471171493,GSM1233036,Non_response
0.5729612036901427,0.6287187068719092,0.903406834470119,1.5711971231218278,1.0313780805898538,1.3046301139207508,0.7670447882785831,1.10847090441312,0.6567628782805474,1.427792105402179,0.4748848918578693,1.027651368884231,1.0823925056765378,0.6509757134806823,1.058153341118156,0.8599475838442318,0.6744719784804046,0.7158589818736347,1.0911973753178936,0.7042726432970077,0.055528479161460545,0.9359733216179703,0.5950214088013656,0.8884207572836734,GSM1875906,Non_response
1.678668220867095,3.0275589381750287,2.4668153625548426,2.2596996368431492,-0.9320926980524603,1.8248934567392514,0.6259793948499783,2.4856672448688264,1.5195937662404697,2.1355111566547973,0.6020565200440856,2.0528456187854256,1.0908725302681843,2.0179296176243056,1.4539228355970903,1.05129680644403,0.9691427091266995,1.5603401705686277,1.7657344738794236,0.72702929360672,0.7355749523851354,1.8388298517545711,1.1390744535595412,1.2200113865711741,GSM7040788--RNA31,Response
-0.03898865308328607,0.8071579907189712,-0.025685617778390783,0.8312766149992833,1.113682031225172,0.6863722152250503,0.8087411048411347,0.6503949474797392,0.9247052894159854,0.6431640638976951,0.9774327600004664,-0.16951039826018757,0.5227095326005577,-0.1812517914527516,0.8561249462923703,0.9708267828176602,0.9029097358706538,1.1197808039004775,0.8595467536087112,1.4037880057342265,1.3625274110014047,0.49006128391425857,0.7952591117343003,0.8597367680540062,GSM1619439,Non_response
0.9264732805622891,1.2279790971765563,0.12359771651267942,0.14934729261287139,0.12484622099846018,-0.7422176114371004,0.09345276958222345,-0.40689381485349446,1.1769308515745518,-0.6059051473905965,0.9798700784422002,0.19514231595245782,-0.011033656313948018,1.0769396960143072,0.7273328766937603,-0.2022199331123622,0.1986034550448829,0.044774811297079414,-0.29275691649534025,-0.9027037834158366,0.8275691418911305,-0.3786834166602399,1.1086147804044895,0.9086324933067633,GSM2805032,Non_response
-0.8497198790347993,-1.020526441976503,-0.8315127503877097,-1.12162804533771,-1.4550636940419914,-1.5155123432179456,-0.8522570290804444,-0.9508514156875804,-1.3245669836969542,-1.2387993669538668,-1.4730398144679917,-0.7134549284448379,-0.4442253538852399,0.3335560573850527,-1.1667972510235933,-1.0822174308089227,-1.0869538357858426,-1.2800331717628453,-1.2362340248788761,-1.0101592081064026,-1.3842179362832794,-1.0790278618020461,-0.558385142760339,-1.146267267774309,GSM1050635,Non_response
0.4578609984735856,0.6621069992007504,-0.5954926621479502,-0.5123921448501377,0.3513955532040298,-0.22824592606256314,0.02261975178066556,0.7916859686170531,0.8273089308404462,0.4430307714112918,1.0852740617110905,-0.5119024644652141,-0.19351038354419642,-1.5977138400109423,0.44628618458731295,0.6326009591872891,0.4766057636187946,0.7161025222708169,1.5081411746505398,0.7179552432921046,1.3456672215546772,-0.10531062245817989,0.732778378456807,0.9255944112639107,GSM809207,Non_response
