CHEK1,IKZF3,ASPM,CAMK1D,FNDC3B,EHF,RSU1,EML4,GTF2A1,CCND2,RNF19A,CDT1,MAD2L1,UBE2S,EEA1,CRIPT,KLHL7,RAB28,CCNK,LUM,PLXDC2,CDK6,ACADSB,DTWD1,Sample_id,Response
3.07783339147651,4.90941693532029,3.79979877771219,5.15046469433101,6.55472659037369,6.21233077072094,6.16422301379153,7.4763388409865,6.15960119557731,8.57378728351015,6.49288895653996,4.41436923353659,3.00079881640954,3.83519337157732,5.1359402491906,5.81762644025581,3.83744815195642,6.12141189897372,7.059205987618,9.24869199087402,6.13939545715025,5.36882908766645,1.738888512458,4.57107354877664,GSM1233126,Non_response
2.75026797005358,3.93559263616712,6.4616896356954,5.76488154748998,6.3695365073631,7.75880675425732,7.06730272591546,6.82961604570722,6.17612566755462,8.07375633255724,6.42393930949568,4.97823160207065,4.57041223997035,3.04490708115226,4.37490849451262,5.70635659340276,3.38076533753596,6.15215325008207,7.2526049726099,7.69019946101953,7.08554006131495,7.68193677043381,1.5430160134601,4.56260524362989,GSM1233127,Non_response
3.16247468811282,4.50341388608425,3.52767479017503,5.71775062128432,6.1551573544276,8.32599862809654,5.38395271520062,6.19848820723463,5.79983497680863,8.65675169718112,5.80010805808818,3.50153219852884,3.12114679767336,3.33657036182024,3.15183461569488,5.47303385137182,3.18705322243328,5.33974133330907,6.1168536452849,8.31000206239247,5.59559712923977,6.81449018814908,1.88809046369169,4.48051647537093,GSM1233128,Non_response
3.00933564719308,8.78805953829683,5.2662347095988,4.39155881729267,6.12908030982703,9.57595995130809,6.19591941703373,6.18468503544432,5.96064480945927,7.05480115194883,5.87186123051413,5.78178059422433,4.61346880922183,3.35319604055066,4.80897474665515,6.27546830597238,3.00691101602943,6.65222529265002,7.36845212690452,9.69944166890516,6.9921119305348,5.97914231045623,1.8140758857633,4.59008817300254,GSM1233129,Response
2.76162574359792,4.16208833302077,2.50343764283664,4.81751568084446,6.4932934969846,10.132396531397,6.21104375676829,6.16109996789271,6.14953230565447,6.81932082802492,5.73502083347775,3.35442111400045,3.11956159498548,2.70518966493168,3.798301395473,6.02780575775649,3.03665832826415,6.55285356727119,6.68043617755796,9.81831590588817,7.06950795145386,5.42711345033361,2.5839823624186,4.62913408964647,GSM1233130,Non_response
3.77508945510126,4.57444022666888,4.71893254937198,5.33335406758528,6.15471603049713,9.08792723371274,7.85629933588255,6.54151747058972,5.71482772382302,7.36706715658389,6.16507488094265,4.37857012182106,4.3476149618996,2.36385500163833,3.40910072320471,6.10936678635176,2.99857301201923,6.05619515702595,6.19746846825807,8.88649462203529,5.10880423448099,4.2916372082956,1.83375053424255,4.32706727335302,GSM1233131,Non_response
4.4473317545763,4.78998075041859,4.85543101153285,6.5620949585747,6.52182262031536,9.70053967359082,6.9193532853885,6.70131633266355,6.06019209505549,7.39176248224362,5.05478872502548,5.01102235759667,3.37346952656649,3.64201118277313,3.94478587089703,6.04062990775884,2.9995785566377,5.44116433443457,6.77503602513167,8.35176058546005,6.7187746147402,5.38958496394151,1.86099555492985,4.7017553917615,GSM1233132,Response
4.46205095632274,4.64728988479869,4.19528459725539,5.12748367902229,5.96109944310223,7.71283505335785,5.32523384116082,5.82691368974676,5.50830936644485,7.4933058993105,5.57123794818578,3.74880598491613,3.48248822367501,3.74880598491613,3.1542048172412,5.05436446698868,2.88997785760551,5.72473480796423,6.36273074015781,8.88588751162095,6.79286810931568,4.4825838981291,1.7473423705233,5.00919734908684,GSM1233133,Non_response
3.16284725340032,4.29224877906445,4.51966983840197,5.09933779522172,5.3407858916156,7.1084581909407,6.38278220177986,6.40571717981204,6.15686827148338,6.80665667284339,6.12408029289409,3.81197360700098,4.05363308523922,2.63174723791135,4.93971030947097,6.1684878442416,3.19804703318628,6.73324324404874,6.53420238498572,8.78969569407953,6.01158609856231,4.209721325823,1.67236301565678,5.09039868962324,GSM1233134,Non_response
3.31411468320727,4.59874184469799,4.76339942902109,4.82291490939535,5.7466249187933,7.66253158421974,5.60950196475406,5.62976768322578,5.86179143719368,7.35740494164783,5.58123396550461,5.53311373118543,2.81878647312894,2.35709191128499,4.06285793558178,5.88697577845085,3.35307720589885,6.20152488861212,5.53578880023233,8.69261714170407,7.74845690180428,4.76825052536883,2.57436938723225,5.14412347052839,GSM1233135,Non_response
3.32647253385408,4.22932352233031,2.63217845262412,3.03723910314536,5.87176481962326,9.70947758489383,5.80885077907573,6.11321036934559,5.98310593801129,7.65672794812266,6.05694689668354,3.34289204283477,2.69735585489228,2.74595192787724,4.03729561504197,5.6295210845838,3.61825385081335,7.06776435430766,6.55119649848761,9.2095230837905,7.17766347833581,6.66660413771734,3.32804255562196,6.66167437876163,GSM1233136,Non_response
4.16715335355446,4.49028391468696,4.37021694754024,5.0983799316255,4.41368221569122,3.71272465833597,5.58274844831041,5.38839455220936,5.97733234262335,6.23208404111658,6.94127360896787,3.82743918414209,3.07360079782239,3.25615325117705,4.95053889015954,4.2876827898907,2.85235603279148,5.9835853903611,6.7548124612501,6.3648632131933,4.1667387495538,6.08194468809792,2.23884148184528,4.92946303794712,GSM1233137,Non_response
2.8104947902838,4.97329636600616,3.820095101701,5.88716207778697,6.80544844787778,9.29228340758824,6.17833754847189,7.07012743514245,6.00638198496996,8.98004752249923,5.84224944550541,2.99865575208533,3.20590143552454,2.4203208298374,4.4563608169945,6.16703297103191,3.82133263819731,6.41314000968846,6.99894257811547,9.70074377823871,6.92586620396705,7.17500389445661,1.43308448583581,4.59561004717861,GSM1233138,Non_response
3.11329729249061,4.67697846713363,5.42504190582891,5.30721801005225,5.76125151086305,8.91651686427549,6.99787909835997,5.93133337469751,7.54642940891332,7.03373911836301,6.71895020515867,5.12987747440758,5.02644199486566,3.54082775881441,3.54277482954232,5.93714208970354,5.03674069180642,5.44832499360638,7.61869078183822,7.93595447379926,5.57769891552974,5.85598701079479,1.42051104006749,3.9198030186117,GSM1233139,Response
